"","x","y","chl"
"3538",-178.5,47.25,0.283159852027893
"3539",-178.25,47.25,0.292971432209015
"3540",-178,47.25,0.300887376070023
"3541",-177.75,47.25,0.303762257099152
"3542",-177.5,47.25,0.303183436393738
"3543",-177.25,47.25,0.298463016748428
"3544",-177,47.25,0.282486617565155
"3545",-176.75,47.25,0.275329947471619
"3546",-176.5,47.25,0.273939281702042
"3547",-176.25,47.25,0.274511396884918
"3548",-176,47.25,0.272245317697525
"3549",-175.75,47.25,0.270149528980255
"3550",-175.5,47.25,0.267829865217209
"3551",-175.25,47.25,0.265693753957748
"3552",-175,47.25,0.264788597822189
"3553",-174.75,47.25,0.265055298805237
"3554",-174.5,47.25,0.26603090763092
"3555",-174.25,47.25,0.266999542713165
"3556",-174,47.25,0.267180293798447
"3557",-173.75,47.25,0.266697734594345
"3558",-173.5,47.25,0.266355067491531
"3559",-173.25,47.25,0.266095817089081
"3560",-173,47.25,0.265372008085251
"3561",-172.75,47.25,0.262982130050659
"3562",-172.5,47.25,0.261182129383087
"3563",-172.25,47.25,0.260073393583298
"3564",-172,47.25,0.258949816226959
"3565",-171.75,47.25,0.257884651422501
"3566",-171.5,47.25,0.259118437767029
"3567",-171.25,47.25,0.261673659086227
"3568",-171,47.25,0.262173563241959
"3569",-170.75,47.25,0.261162608861923
"3570",-170.5,47.25,0.260439276695251
"3571",-170.25,47.25,0.260317474603653
"3572",-170,47.25,0.260782063007355
"3573",-169.75,47.25,0.261788368225098
"3574",-169.5,47.25,0.262265115976334
"3575",-169.25,47.25,0.260684370994568
"3576",-169,47.25,0.258113712072372
"3577",-168.75,47.25,0.257125169038773
"3578",-168.5,47.25,0.257890164852142
"3579",-168.25,47.25,0.259529888629913
"3580",-168,47.25,0.262679547071457
"3581",-167.75,47.25,0.266290158033371
"3582",-167.5,47.25,0.267050743103027
"3583",-167.25,47.25,0.26579350233078
"3584",-167,47.25,0.26395308971405
"3585",-166.75,47.25,0.262996017932892
"3586",-166.5,47.25,0.26352459192276
"3587",-166.25,47.25,0.262912958860397
"3588",-166,47.25,0.264108151197433
"3589",-165.75,47.25,0.266112476587296
"3590",-165.5,47.25,0.271277248859406
"3591",-165.25,47.25,0.275034129619598
"3592",-165,47.25,0.27395424246788
"3593",-164.75,47.25,0.273242056369781
"3594",-164.5,47.25,0.274339109659195
"3595",-164.25,47.25,0.273377537727356
"3596",-164,47.25,0.273192822933197
"3597",-163.75,47.25,0.27413222193718
"3598",-163.5,47.25,0.273817330598831
"3599",-163.25,47.25,0.272421538829803
"3600",-163,47.25,0.273087799549103
"3601",-162.75,47.25,0.274056524038315
"3602",-162.5,47.25,0.275053769350052
"3603",-162.25,47.25,0.275943666696548
"3604",-162,47.25,0.275626748800278
"3605",-161.75,47.25,0.2759989798069
"3606",-161.5,47.25,0.277048766613007
"3607",-161.25,47.25,0.276973575353622
"3608",-161,47.25,0.276403963565826
"3609",-160.75,47.25,0.275797575712204
"3610",-160.5,47.25,0.276002466678619
"3611",-160.25,47.25,0.275823324918747
"3612",-160,47.25,0.275307714939117
"3613",-159.75,47.25,0.274743378162384
"3614",-159.5,47.25,0.272097110748291
"3615",-159.25,47.25,0.26837357878685
"3616",-159,47.25,0.265466511249542
"3617",-158.75,47.25,0.265627324581146
"3618",-158.5,47.25,0.269016474485397
"3619",-158.25,47.25,0.270770013332367
"3620",-158,47.25,0.271960258483887
"3621",-157.75,47.25,0.273422569036484
"3622",-157.5,47.25,0.27343076467514
"3623",-157.25,47.25,0.272695153951645
"3624",-157,47.25,0.271781742572784
"3625",-156.75,47.25,0.270466506481171
"3626",-156.5,47.25,0.269319802522659
"3627",-156.25,47.25,0.268888115882874
"3628",-156,47.25,0.269769817590714
"3629",-155.75,47.25,0.270771831274033
"3630",-155.5,47.25,0.270911276340485
"3631",-155.25,47.25,0.269830137491226
"3632",-155,47.25,0.26931557059288
"3633",-154.75,47.25,0.270583868026733
"3634",-154.5,47.25,0.270384103059769
"3635",-154.25,47.25,0.268563330173492
"3636",-154,47.25,0.268268793821335
"3637",-153.75,47.25,0.268504410982132
"3638",-153.5,47.25,0.270375221967697
"3639",-153.25,47.25,0.275683760643005
"3640",-153,47.25,0.278924703598022
"3641",-152.75,47.25,0.278679847717285
"3642",-152.5,47.25,0.277771323919296
"3643",-152.25,47.25,0.275676667690277
"3644",-152,47.25,0.273568660020828
"3645",-151.75,47.25,0.272538095712662
"3646",-151.5,47.25,0.272582709789276
"3647",-151.25,47.25,0.272705644369125
"3648",-151,47.25,0.2725550532341
"3649",-150.75,47.25,0.27200111746788
"3650",-150.5,47.25,0.270567864179611
"3651",-150.25,47.25,0.27030673623085
"3652",-150,47.25,0.272711873054504
"3653",-149.75,47.25,0.274522036314011
"3654",-149.5,47.25,0.274210125207901
"3655",-149.25,47.25,0.27294185757637
"3656",-149,47.25,0.271967053413391
"3657",-148.75,47.25,0.271537840366364
"3658",-148.5,47.25,0.271583259105682
"3659",-148.25,47.25,0.272718816995621
"3660",-148,47.25,0.274400919675827
"3661",-147.75,47.25,0.275120288133621
"3662",-147.5,47.25,0.275778025388718
"3663",-147.25,47.25,0.27648714184761
"3664",-147,47.25,0.276748806238174
"3665",-146.75,47.25,0.277076929807663
"3666",-146.5,47.25,0.277305036783218
"3667",-146.25,47.25,0.277612000703812
"3668",-146,47.25,0.278287380933762
"3669",-145.75,47.25,0.279274046421051
"3670",-145.5,47.25,0.281041830778122
"3671",-145.25,47.25,0.282179892063141
"3672",-145,47.25,0.282010585069656
"3673",-144.75,47.25,0.282975673675537
"3674",-144.5,47.25,0.284420996904373
"3675",-144.25,47.25,0.285233378410339
"3676",-144,47.25,0.284107685089111
"3677",-143.75,47.25,0.281909853219986
"3678",-143.5,47.25,0.279581069946289
"3679",-143.25,47.25,0.279736757278442
"3680",-143,47.25,0.281169265508652
"3681",-142.75,47.25,0.280347913503647
"3682",-142.5,47.25,0.279169648885727
"3683",-142.25,47.25,0.280113935470581
"3684",-142,47.25,0.281345337629318
"3685",-141.75,47.25,0.281530171632767
"3686",-141.5,47.25,0.281518757343292
"3687",-141.25,47.25,0.281476706266403
"3688",-141,47.25,0.281326651573181
"3689",-140.75,47.25,0.280956357717514
"3690",-140.5,47.25,0.280975878238678
"3691",-140.25,47.25,0.281395643949509
"3692",-140,47.25,0.281188398599625
"3693",-139.75,47.25,0.281320661306381
"3694",-139.5,47.25,0.281936436891556
"3695",-139.25,47.25,0.283574223518372
"3696",-139,47.25,0.28312474489212
"3697",-138.75,47.25,0.278922349214554
"3698",-138.5,47.25,0.274870038032532
"3699",-138.25,47.25,0.276155769824982
"3700",-138,47.25,0.271689414978027
"3701",-137.75,47.25,0.276718139648438
"3702",-137.5,47.25,0.280967116355896
"3703",-137.25,47.25,0.28153532743454
"3704",-137,47.25,0.281628131866455
"3705",-136.75,47.25,0.281608551740646
"3706",-136.5,47.25,0.282568842172623
"3707",-136.25,47.25,0.282515555620193
"3708",-136,47.25,0.275751531124115
"3709",-135.75,47.25,0.262030780315399
"3710",-135.5,47.25,0.253075271844864
"3711",-135.25,47.25,0.253943115472794
"3712",-135,47.25,0.254835426807404
"3713",-134.75,47.25,0.245258256793022
"3714",-134.5,47.25,0.235458001494408
"3715",-134.25,47.25,0.234326660633087
"3716",-134,47.25,0.234391927719116
"3717",-133.75,47.25,0.233871415257454
"3718",-133.5,47.25,0.233696117997169
"3719",-133.25,47.25,0.234371736645699
"3720",-133,47.25,0.235830679535866
"3721",-132.75,47.25,0.238031625747681
"3722",-132.5,47.25,0.239548027515411
"3723",-132.25,47.25,0.239235043525696
"3724",-132,47.25,0.2388896048069
"3725",-131.75,47.25,0.238939806818962
"3726",-131.5,47.25,0.233774200081825
"3727",-131.25,47.25,0.223895668983459
"3728",-131,47.25,0.219601660966873
"3729",-130.75,47.25,0.219320610165596
"3730",-130.5,47.25,0.224751636385918
"3731",-130.25,47.25,0.240970239043236
"3732",-130,47.25,0.248323813080788
"3733",-129.75,47.25,0.24466647207737
"3734",-129.5,47.25,0.250947922468185
"3735",-129.25,47.25,0.271259367465973
"3736",-129,47.25,0.289706200361252
"3737",-128.75,47.25,0.302426517009735
"3738",-128.5,47.25,0.307642430067062
"3739",-128.25,47.25,0.318113088607788
"3740",-128,47.25,0.379447400569916
"3741",-127.75,47.25,0.508430480957031
"3742",-127.5,47.25,0.585957407951355
"3743",-127.25,47.25,0.581329345703125
"3744",-127,47.25,0.455637007951736
"3745",-126.75,47.25,0.388516902923584
"3746",-126.5,47.25,0.386762738227844
"3747",-126.25,47.25,0.40678858757019
"3748",-126,47.25,0.430141538381577
"3749",-125.75,47.25,0.498796671628952
"3750",-125.5,47.25,0.603327989578247
"3751",-125.25,47.25,0.680867552757263
"3752",-125,47.25,0.995920598506927
"3753",-124.75,47.25,1.15019512176514
"3754",-124.5,47.25,1.22899091243744
"3755",-124.25,47.25,1.99694955348969
"3756",-124,47.25,NA
"3757",-123.75,47.25,NA
"3758",-123.5,47.25,NA
"3759",-123.25,47.25,NA
"3760",-123,47.25,NA
"3761",-122.75,47.25,NA
"3762",-122.5,47.25,NA
"3763",-122.25,47.25,NA
"3764",-122,47.25,NA
"3765",-121.75,47.25,NA
"3766",-121.5,47.25,NA
"3767",-121.25,47.25,NA
"3768",-121,47.25,NA
"3769",-120.75,47.25,NA
"3770",-120.5,47.25,NA
"3771",-120.25,47.25,NA
"3772",-120,47.25,NA
"3773",-119.75,47.25,NA
"3774",-119.5,47.25,NA
"3775",-119.25,47.25,NA
"3776",-119,47.25,NA
"3777",-118.75,47.25,NA
"3778",-118.5,47.25,NA
"3779",-118.25,47.25,NA
"3780",-118,47.25,NA
"3781",-117.75,47.25,NA
"3782",-117.5,47.25,NA
"3783",-117.25,47.25,NA
"3784",-117,47.25,NA
"3785",-116.75,47.25,NA
"3786",-116.5,47.25,NA
"3787",-116.25,47.25,NA
"3788",-116,47.25,NA
"3789",-115.75,47.25,NA
"3790",-115.5,47.25,NA
"3791",-115.25,47.25,NA
"3792",-115,47.25,NA
"3793",-114.75,47.25,NA
"3794",-114.5,47.25,NA
"3795",-114.25,47.25,NA
"3796",-114,47.25,NA
"3797",-113.75,47.25,NA
"3798",-113.5,47.25,NA
"3799",-113.25,47.25,NA
"3800",-113,47.25,NA
"3801",-112.75,47.25,NA
"3802",-112.5,47.25,NA
"3803",-112.25,47.25,NA
"3804",-112,47.25,NA
"3805",-111.75,47.25,NA
"3806",-111.5,47.25,NA
"3807",-111.25,47.25,NA
"3808",-111,47.25,NA
"3809",-110.75,47.25,NA
"3810",-110.5,47.25,NA
"3811",-110.25,47.25,NA
"3812",-110,47.25,NA
"3813",-109.75,47.25,NA
"3814",-109.5,47.25,NA
"3815",-109.25,47.25,NA
"3816",-109,47.25,NA
"3817",-108.75,47.25,NA
"3818",-108.5,47.25,NA
"3819",-108.25,47.25,NA
"3820",-108,47.25,NA
"3821",-107.75,47.25,NA
"3822",-107.5,47.25,NA
"3823",-107.25,47.25,NA
"3824",-107,47.25,NA
"3825",-106.75,47.25,NA
"3826",-106.5,47.25,NA
"3827",-106.25,47.25,NA
"3828",-106,47.25,NA
"3829",-105.75,47.25,NA
"3830",-105.5,47.25,NA
"3831",-105.25,47.25,NA
"3832",-105,47.25,NA
"3833",-104.75,47.25,NA
"3834",-104.5,47.25,NA
"3835",-104.25,47.25,NA
"3836",-104,47.25,NA
"3837",-103.75,47.25,NA
"3838",-103.5,47.25,NA
"3839",-103.25,47.25,NA
"3840",-103,47.25,NA
"3841",-102.75,47.25,NA
"3842",-102.5,47.25,NA
"3843",-102.25,47.25,NA
"3844",-102,47.25,NA
"3845",-101.75,47.25,NA
"3846",-101.5,47.25,NA
"3847",-101.25,47.25,NA
"3848",-101,47.25,NA
"3849",-100.75,47.25,NA
"3850",-100.5,47.25,NA
"3851",-100.25,47.25,NA
"3852",-100,47.25,NA
"3853",-180,47,0.333423376083374
"3854",-179.75,47,0.321450740098953
"3855",-179.5,47,0.307474792003632
"3856",-179.25,47,0.298936009407043
"3857",-179,47,0.299244731664658
"3858",-178.75,47,0.303554803133011
"3859",-178.5,47,0.308029860258102
"3860",-178.25,47,0.308068960905075
"3861",-178,47,0.306252241134644
"3862",-177.75,47,0.304832756519318
"3863",-177.5,47,0.303631484508514
"3864",-177.25,47,0.301591068506241
"3865",-177,47,0.292332291603088
"3866",-176.75,47,0.281812995672226
"3867",-176.5,47,0.278396308422089
"3868",-176.25,47,0.277048230171204
"3869",-176,47,0.273240923881531
"3870",-175.75,47,0.272042155265808
"3871",-175.5,47,0.268767148256302
"3872",-175.25,47,0.266607016324997
"3873",-175,47,0.266677439212799
"3874",-174.75,47,0.267840802669525
"3875",-174.5,47,0.269715130329132
"3876",-174.25,47,0.270629346370697
"3877",-174,47,0.269804298877716
"3878",-173.75,47,0.269002944231033
"3879",-173.5,47,0.267680704593658
"3880",-173.25,47,0.267318874597549
"3881",-173,47,0.267338037490845
"3882",-172.75,47,0.265914559364319
"3883",-172.5,47,0.262856245040894
"3884",-172.25,47,0.262519478797913
"3885",-172,47,0.262008428573608
"3886",-171.75,47,0.261601269245148
"3887",-171.5,47,0.261291861534119
"3888",-171.25,47,0.261234253644943
"3889",-171,47,0.260778874158859
"3890",-170.75,47,0.260636419057846
"3891",-170.5,47,0.260573506355286
"3892",-170.25,47,0.260308861732483
"3893",-170,47,0.260522812604904
"3894",-169.75,47,0.261533677577972
"3895",-169.5,47,0.26259446144104
"3896",-169.25,47,0.262913435697556
"3897",-169,47,0.262726098299026
"3898",-168.75,47,0.262568145990372
"3899",-168.5,47,0.262934267520905
"3900",-168.25,47,0.263635843992233
"3901",-168,47,0.264295846223831
"3902",-167.75,47,0.265471756458282
"3903",-167.5,47,0.265411198139191
"3904",-167.25,47,0.265001803636551
"3905",-167,47,0.26422119140625
"3906",-166.75,47,0.263557285070419
"3907",-166.5,47,0.26378607749939
"3908",-166.25,47,0.264340817928314
"3909",-166,47,0.264934450387955
"3910",-165.75,47,0.265967100858688
"3911",-165.5,47,0.268170535564423
"3912",-165.25,47,0.270402550697327
"3913",-165,47,0.270700514316559
"3914",-164.75,47,0.270639002323151
"3915",-164.5,47,0.270509481430054
"3916",-164.25,47,0.271375328302383
"3917",-164,47,0.272458225488663
"3918",-163.75,47,0.273209482431412
"3919",-163.5,47,0.272935718297958
"3920",-163.25,47,0.272235095500946
"3921",-163,47,0.271739214658737
"3922",-162.75,47,0.272356808185577
"3923",-162.5,47,0.273796945810318
"3924",-162.25,47,0.275311440229416
"3925",-162,47,0.275535613298416
"3926",-161.75,47,0.274934023618698
"3927",-161.5,47,0.275895178318024
"3928",-161.25,47,0.276711374521255
"3929",-161,47,0.276779741048813
"3930",-160.75,47,0.276347011327744
"3931",-160.5,47,0.276561766862869
"3932",-160.25,47,0.275958955287933
"3933",-160,47,0.275085836648941
"3934",-159.75,47,0.275839537382126
"3935",-159.5,47,0.27271181344986
"3936",-159.25,47,0.270309895277023
"3937",-159,47,0.267143368721008
"3938",-158.75,47,0.267151057720184
"3939",-158.5,47,0.270004153251648
"3940",-158.25,47,0.272246897220612
"3941",-158,47,0.274563133716583
"3942",-157.75,47,0.275918185710907
"3943",-157.5,47,0.272513747215271
"3944",-157.25,47,0.270811259746552
"3945",-157,47,0.270902782678604
"3946",-156.75,47,0.270456910133362
"3947",-156.5,47,0.270665496587753
"3948",-156.25,47,0.272921144962311
"3949",-156,47,0.276897609233856
"3950",-155.75,47,0.278175443410873
"3951",-155.5,47,0.276550084352493
"3952",-155.25,47,0.273672193288803
"3953",-155,47,0.271252155303955
"3954",-154.75,47,0.271148800849915
"3955",-154.5,47,0.272048711776733
"3956",-154.25,47,0.270803034305573
"3957",-154,47,0.269581854343414
"3958",-153.75,47,0.269309401512146
"3959",-153.5,47,0.270114719867706
"3960",-153.25,47,0.273014038801193
"3961",-153,47,0.276041388511658
"3962",-152.75,47,0.277441531419754
"3963",-152.5,47,0.277077198028564
"3964",-152.25,47,0.276078909635544
"3965",-152,47,0.275483995676041
"3966",-151.75,47,0.274840384721756
"3967",-151.5,47,0.273616105318069
"3968",-151.25,47,0.272069245576859
"3969",-151,47,0.271311074495316
"3970",-150.75,47,0.271157115697861
"3971",-150.5,47,0.272003352642059
"3972",-150.25,47,0.274148255586624
"3973",-150,47,0.276234447956085
"3974",-149.75,47,0.277076482772827
"3975",-149.5,47,0.276292651891708
"3976",-149.25,47,0.275711059570312
"3977",-149,47,0.276045590639114
"3978",-148.75,47,0.276295572519302
"3979",-148.5,47,0.275335758924484
"3980",-148.25,47,0.273827761411667
"3981",-148,47,0.273614883422852
"3982",-147.75,47,0.274366497993469
"3983",-147.5,47,0.275696456432343
"3984",-147.25,47,0.277154982089996
"3985",-147,47,0.277888745069504
"3986",-146.75,47,0.278698772192001
"3987",-146.5,47,0.279529392719269
"3988",-146.25,47,0.280039519071579
"3989",-146,47,0.280221223831177
"3990",-145.75,47,0.281044661998749
"3991",-145.5,47,0.282492130994797
"3992",-145.25,47,0.28285801410675
"3993",-145,47,0.28262722492218
"3994",-144.75,47,0.283555954694748
"3995",-144.5,47,0.285000145435333
"3996",-144.25,47,0.286308974027634
"3997",-144,47,0.287038654088974
"3998",-143.75,47,0.284841805696487
"3999",-143.5,47,0.281624287366867
"4000",-143.25,47,0.280529856681824
"4001",-143,47,0.281026303768158
"4002",-142.75,47,0.280874520540237
"4003",-142.5,47,0.280494660139084
"4004",-142.25,47,0.280702024698257
"4005",-142,47,0.281154811382294
"4006",-141.75,47,0.281351000070572
"4007",-141.5,47,0.281224459409714
"4008",-141.25,47,0.281364589929581
"4009",-141,47,0.282405406236649
"4010",-140.75,47,0.282429128885269
"4011",-140.5,47,0.281627684831619
"4012",-140.25,47,0.281261801719666
"4013",-140,47,0.281086295843124
"4014",-139.75,47,0.281422317028046
"4015",-139.5,47,0.282553613185883
"4016",-139.25,47,0.284354001283646
"4017",-139,47,0.280957698822021
"4018",-138.75,47,0.270875781774521
"4019",-138.5,47,0.266711384057999
"4020",-138.25,47,0.265322148799896
"4021",-138,47,0.265275359153748
"4022",-137.75,47,0.271722704172134
"4023",-137.5,47,0.280209571123123
"4024",-137.25,47,0.282261222600937
"4025",-137,47,0.282865703105927
"4026",-136.75,47,0.281307935714722
"4027",-136.5,47,0.28009957075119
"4028",-136.25,47,0.281059324741364
"4029",-136,47,0.27528315782547
"4030",-135.75,47,0.262620806694031
"4031",-135.5,47,0.25723534822464
"4032",-135.25,47,0.257884651422501
"4033",-135,47,0.256905645132065
"4034",-134.75,47,0.246870741248131
"4035",-134.5,47,0.237643793225288
"4036",-134.25,47,0.236848548054695
"4037",-134,47,0.235860258340836
"4038",-133.75,47,0.234641045331955
"4039",-133.5,47,0.235009238123894
"4040",-133.25,47,0.235133975744247
"4041",-133,47,0.234785005450249
"4042",-132.75,47,0.23539425432682
"4043",-132.5,47,0.23656091094017
"4044",-132.25,47,0.235934227705002
"4045",-132,47,0.232881784439087
"4046",-131.75,47,0.225253537297249
"4047",-131.5,47,0.218619018793106
"4048",-131.25,47,0.218635618686676
"4049",-131,47,0.222217381000519
"4050",-130.75,47,0.222017303109169
"4051",-130.5,47,0.218740895390511
"4052",-130.25,47,0.227908104658127
"4053",-130,47,0.23807393014431
"4054",-129.75,47,0.237466037273407
"4055",-129.5,47,0.235686078667641
"4056",-129.25,47,0.236401855945587
"4057",-129,47,0.239455923438072
"4058",-128.75,47,0.246018067002296
"4059",-128.5,47,0.255666345357895
"4060",-128.25,47,0.269333750009537
"4061",-128,47,0.309001445770264
"4062",-127.75,47,0.430614829063416
"4063",-127.5,47,0.497643709182739
"4064",-127.25,47,0.468320459127426
"4065",-127,47,0.401332855224609
"4066",-126.75,47,0.363217830657959
"4067",-126.5,47,0.373021751642227
"4068",-126.25,47,0.431747615337372
"4069",-126,47,0.452888190746307
"4070",-125.75,47,0.455318331718445
"4071",-125.5,47,0.517071723937988
"4072",-125.25,47,0.656040608882904
"4073",-125,47,0.77437549829483
"4074",-124.75,47,1.31037998199463
"4075",-124.5,47,1.24546730518341
"4076",-124.25,47,2.04965996742249
"4077",-124,47,NA
"4078",-123.75,47,NA
"4079",-123.5,47,NA
"4080",-123.25,47,NA
"4081",-123,47,NA
"4082",-122.75,47,NA
"4083",-122.5,47,NA
"4084",-122.25,47,NA
"4085",-122,47,NA
"4086",-121.75,47,NA
"4087",-121.5,47,NA
"4088",-121.25,47,NA
"4089",-121,47,NA
"4090",-120.75,47,NA
"4091",-120.5,47,NA
"4092",-120.25,47,NA
"4093",-120,47,NA
"4094",-119.75,47,NA
"4095",-119.5,47,NA
"4096",-119.25,47,NA
"4097",-119,47,NA
"4098",-118.75,47,NA
"4099",-118.5,47,NA
"4100",-118.25,47,NA
"4101",-118,47,NA
"4102",-117.75,47,NA
"4103",-117.5,47,NA
"4104",-117.25,47,NA
"4105",-117,47,NA
"4106",-116.75,47,NA
"4107",-116.5,47,NA
"4108",-116.25,47,NA
"4109",-116,47,NA
"4110",-115.75,47,NA
"4111",-115.5,47,NA
"4112",-115.25,47,NA
"4113",-115,47,NA
"4114",-114.75,47,NA
"4115",-114.5,47,NA
"4116",-114.25,47,NA
"4117",-114,47,NA
"4118",-113.75,47,NA
"4119",-113.5,47,NA
"4120",-113.25,47,NA
"4121",-113,47,NA
"4122",-112.75,47,NA
"4123",-112.5,47,NA
"4124",-112.25,47,NA
"4125",-112,47,NA
"4126",-111.75,47,NA
"4127",-111.5,47,NA
"4128",-111.25,47,NA
"4129",-111,47,NA
"4130",-110.75,47,NA
"4131",-110.5,47,NA
"4132",-110.25,47,NA
"4133",-110,47,NA
"4134",-109.75,47,NA
"4135",-109.5,47,NA
"4136",-109.25,47,NA
"4137",-109,47,NA
"4138",-108.75,47,NA
"4139",-108.5,47,NA
"4140",-108.25,47,NA
"4141",-108,47,NA
"4142",-107.75,47,NA
"4143",-107.5,47,NA
"4144",-107.25,47,NA
"4145",-107,47,NA
"4146",-106.75,47,NA
"4147",-106.5,47,NA
"4148",-106.25,47,NA
"4149",-106,47,NA
"4150",-105.75,47,NA
"4151",-105.5,47,NA
"4152",-105.25,47,NA
"4153",-105,47,NA
"4154",-104.75,47,NA
"4155",-104.5,47,NA
"4156",-104.25,47,NA
"4157",-104,47,NA
"4158",-103.75,47,NA
"4159",-103.5,47,NA
"4160",-103.25,47,NA
"4161",-103,47,NA
"4162",-102.75,47,NA
"4163",-102.5,47,NA
"4164",-102.25,47,NA
"4165",-102,47,NA
"4166",-101.75,47,NA
"4167",-101.5,47,NA
"4168",-101.25,47,NA
"4169",-101,47,NA
"4170",-100.75,47,NA
"4171",-100.5,47,NA
"4172",-100.25,47,NA
"4173",-100,47,NA
"4174",-180,46.75,0.347863852977753
"4175",-179.75,46.75,0.334587693214417
"4176",-179.5,46.75,0.328218013048172
"4177",-179.25,46.75,0.326859772205353
"4178",-179,46.75,0.322767585515976
"4179",-178.75,46.75,0.313731670379639
"4180",-178.5,46.75,0.303988635540009
"4181",-178.25,46.75,0.299769341945648
"4182",-178,46.75,0.300400912761688
"4183",-177.75,46.75,0.304744571447372
"4184",-177.5,46.75,0.303385227918625
"4185",-177.25,46.75,0.298792064189911
"4186",-177,46.75,0.296321392059326
"4187",-176.75,46.75,0.288760811090469
"4188",-176.5,46.75,0.282180845737457
"4189",-176.25,46.75,0.27926430106163
"4190",-176,46.75,0.272278904914856
"4191",-175.75,46.75,0.271533071994781
"4192",-175.5,46.75,0.268682211637497
"4193",-175.25,46.75,0.267771363258362
"4194",-175,46.75,0.268284440040588
"4195",-174.75,46.75,0.269647836685181
"4196",-174.5,46.75,0.270007282495499
"4197",-174.25,46.75,0.267670273780823
"4198",-174,46.75,0.26554936170578
"4199",-173.75,46.75,0.264678746461868
"4200",-173.5,46.75,0.264048993587494
"4201",-173.25,46.75,0.264396339654922
"4202",-173,46.75,0.266366124153137
"4203",-172.75,46.75,0.265925735235214
"4204",-172.5,46.75,0.262961477041245
"4205",-172.25,46.75,0.262329310178757
"4206",-172,46.75,0.263770163059235
"4207",-171.75,46.75,0.265479356050491
"4208",-171.5,46.75,0.26522171497345
"4209",-171.25,46.75,0.263561993837357
"4210",-171,46.75,0.262740403413773
"4211",-170.75,46.75,0.262721091508865
"4212",-170.5,46.75,0.262624263763428
"4213",-170.25,46.75,0.262242883443832
"4214",-170,46.75,0.26201930642128
"4215",-169.75,46.75,0.261870056390762
"4216",-169.5,46.75,0.261492967605591
"4217",-169.25,46.75,0.261429280042648
"4218",-169,46.75,0.261692613363266
"4219",-168.75,46.75,0.262188881635666
"4220",-168.5,46.75,0.263290613889694
"4221",-168.25,46.75,0.264218628406525
"4222",-168,46.75,0.264570474624634
"4223",-167.75,46.75,0.264630317687988
"4224",-167.5,46.75,0.264328062534332
"4225",-167.25,46.75,0.264606088399887
"4226",-167,46.75,0.264621883630753
"4227",-166.75,46.75,0.264754712581635
"4228",-166.5,46.75,0.265316814184189
"4229",-166.25,46.75,0.265479862689972
"4230",-166,46.75,0.265227854251862
"4231",-165.75,46.75,0.266233444213867
"4232",-165.5,46.75,0.267575085163116
"4233",-165.25,46.75,0.2682965695858
"4234",-165,46.75,0.268670678138733
"4235",-164.75,46.75,0.268998146057129
"4236",-164.5,46.75,0.269442468881607
"4237",-164.25,46.75,0.269883841276169
"4238",-164,46.75,0.271410971879959
"4239",-163.75,46.75,0.272635340690613
"4240",-163.5,46.75,0.272339165210724
"4241",-163.25,46.75,0.271919518709183
"4242",-163,46.75,0.271932512521744
"4243",-162.75,46.75,0.272665858268738
"4244",-162.5,46.75,0.273664116859436
"4245",-162.25,46.75,0.274480402469635
"4246",-162,46.75,0.274473994970322
"4247",-161.75,46.75,0.274423092603683
"4248",-161.5,46.75,0.27532097697258
"4249",-161.25,46.75,0.276059567928314
"4250",-161,46.75,0.276210129261017
"4251",-160.75,46.75,0.276742458343506
"4252",-160.5,46.75,0.277098268270493
"4253",-160.25,46.75,0.276447236537933
"4254",-160,46.75,0.274589270353317
"4255",-159.75,46.75,0.276275157928467
"4256",-159.5,46.75,0.274365931749344
"4257",-159.25,46.75,0.273974716663361
"4258",-159,46.75,0.272127598524094
"4259",-158.75,46.75,0.271673053503036
"4260",-158.5,46.75,0.272811084985733
"4261",-158.25,46.75,0.274532794952393
"4262",-158,46.75,0.277151614427567
"4263",-157.75,46.75,0.27832704782486
"4264",-157.5,46.75,0.273516535758972
"4265",-157.25,46.75,0.270890831947327
"4266",-157,46.75,0.2730992436409
"4267",-156.75,46.75,0.274959981441498
"4268",-156.5,46.75,0.276263117790222
"4269",-156.25,46.75,0.277286052703857
"4270",-156,46.75,0.279282212257385
"4271",-155.75,46.75,0.28029277920723
"4272",-155.5,46.75,0.279261589050293
"4273",-155.25,46.75,0.277325004339218
"4274",-155,46.75,0.274606198072433
"4275",-154.75,46.75,0.272677063941956
"4276",-154.5,46.75,0.272848606109619
"4277",-154.25,46.75,0.273319751024246
"4278",-154,46.75,0.272626310586929
"4279",-153.75,46.75,0.271435737609863
"4280",-153.5,46.75,0.271134912967682
"4281",-153.25,46.75,0.271509498357773
"4282",-153,46.75,0.271915107965469
"4283",-152.75,46.75,0.272552251815796
"4284",-152.5,46.75,0.273466110229492
"4285",-152.25,46.75,0.274398416280746
"4286",-152,46.75,0.274797081947327
"4287",-151.75,46.75,0.275117129087448
"4288",-151.5,46.75,0.275848805904388
"4289",-151.25,46.75,0.276058703660965
"4290",-151,46.75,0.274696320295334
"4291",-150.75,46.75,0.274230182170868
"4292",-150.5,46.75,0.275200068950653
"4293",-150.25,46.75,0.275446176528931
"4294",-150,46.75,0.27697628736496
"4295",-149.75,46.75,0.279235571622849
"4296",-149.5,46.75,0.280036479234695
"4297",-149.25,46.75,0.280193418264389
"4298",-149,46.75,0.280111849308014
